Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Static Method,"org.apache.commons.io.FilenameUtils.wildcardMatchOnSystem(String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,4,25,0,3,1,1,22,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,7.33,1,1,1,1
Public Class,"org.apache.commons.io.FilenameUtilsTestCase",1,1,1,1,26,2,23,2,1,3,0,,0,2,,,,39,5,39,39,0,0,0,39,,1138,129,974,87,827,108,,,,782,845,47,798,,,,,,5,5,5,1,,1,2,,97,97,0.11,58,58,58,39
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.setUp()",,,,,,,,,,,,,,,,,,,,,,,,,,5,39,1,38,1,28,0,9,16,1,12,21,1,20,5,5,5,1,0,,,,,0,,1,0,,,0.00,5,5,5,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testConcat()",,,,,,,,,,,,,,,,,,,,,,,,,,1,37,6,31,1,29,2,2,1,0,29,30,1,29,1,1,1,1,0,,,,,0,,0,0,,,0.06,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testEquals()",,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,1,7,0,3,1,0,7,8,1,7,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testEqualsNormalized()",,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,10,1,8,0,3,1,0,8,9,1,8,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testEqualsNormalizedError_IO_128()",,,,,,,,,,,,,,,,,,,,,,,,,,0,23,0,17,1,12,9,2,8,1,6,10,1,9,4,4,4,1,3,,,,,0,,1,0,,,0.53,4,4,4,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testEqualsNormalizedOnSystem()",,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,1,8,0,4,1,0,8,9,1,8,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testEqualsOnSystem()",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,1,7,0,4,1,0,7,8,1,7,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testEquals_fullControl()",,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,1,4,0,4,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testGetBaseName()",,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,1,7,0,2,1,0,7,8,1,7,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testGetBaseName_with_nullByte()",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,6,1,3,0,2,2,0,1,3,1,2,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testGetExtension()",,,,,,,,,,,,,,,,,,,,,,,,,,1,28,1,25,1,21,2,4,3,0,17,20,1,19,3,3,3,1,2,,,,,0,,2,0,,,0.08,3,3,3,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testGetFullPath()",,,,,,,,,,,,,,,,,,,,,,,,,,0,33,3,30,1,28,4,2,1,0,28,29,1,28,1,1,1,1,0,,,,,0,,0,0,,,0.13,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testGetFullPathNoEndSeparator()",,,,,,,,,,,,,,,,,,,,,,,,,,0,33,3,30,1,28,4,2,1,0,28,29,1,28,1,1,1,1,0,,,,,0,,0,0,,,0.13,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testGetFullPathNoEndSeparator_IO_248()",,,,,,,,,,,,,,,,,,,,,,,,,,0,17,3,8,1,6,6,2,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testGetName()",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,8,1,6,0,2,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testGetPath()",,,,,,,,,,,,,,,,,,,,,,,,,,0,35,3,32,1,30,4,2,1,0,30,31,1,30,1,1,1,1,0,,,,,0,,0,0,,,0.12,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testGetPathNoEndSeparator()",,,,,,,,,,,,,,,,,,,,,,,,,,0,35,3,32,1,30,4,3,1,0,30,31,1,30,1,1,1,1,0,,,,,0,,0,0,,,0.12,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testGetPathNoEndSeparator_with_null_byte()",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,6,1,3,0,2,2,0,1,3,1,2,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testGetPath_with_nullbyte()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testGetPrefix()",,,,,,,,,,,,,,,,,,,,,,,,,,0,36,4,32,1,30,2,2,1,0,30,31,1,30,1,1,1,1,0,,,,,0,,0,0,,,0.06,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testGetPrefixLength()",,,,,,,,,,,,,,,,,,,,,,,,,,0,54,8,46,1,44,4,2,1,0,44,45,1,44,1,1,1,1,0,,,,,0,,0,0,,,0.09,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testGetPrefix_with_nullbyte()",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,6,1,3,0,2,2,0,1,3,1,2,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testIndexOfExtension()",,,,,,,,,,,,,,,,,,,,,,,,,,1,24,2,20,1,16,2,4,3,0,12,15,1,14,3,3,3,1,2,,,,,0,,2,0,,,0.10,3,3,3,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testIndexOfLastSeparator()",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,1,4,0,2,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testInjectionFailure()",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,6,1,3,0,2,2,0,1,3,1,2,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testIsExtension()",,,,,,,,,,,,,,,,,,,,,,,,,,0,31,5,26,1,24,0,3,1,0,24,25,1,24,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testIsExtensionArray()",,,,,,,,,,,,,,,,,,,,,,,,,,0,37,5,32,1,30,0,3,1,0,30,31,1,30,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testIsExtensionCollection()",,,,,,,,,,,,,,,,,,,,,,,,,,0,37,5,32,1,30,0,5,1,0,30,31,1,30,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testIsExtensionVarArgs()",,,,,,,,,,,,,,,,,,,,,,,,,,0,25,5,20,1,18,0,4,1,0,18,19,1,18,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testIsExtension_injection()",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,1,4,0,2,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testNormalize()",,,,,,,,,,,,,,,,,,,,,,,,,,1,175,11,163,1,161,24,2,1,0,158,159,1,158,1,1,1,1,0,,,,,0,,0,0,,,0.15,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testNormalizeNoEndSeparator()",,,,,,,,,,,,,,,,,,,,,,,,,,1,148,8,140,1,138,23,2,1,0,138,139,1,138,1,1,1,1,0,,,,,0,,0,0,,,0.16,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testNormalizeNoEndSeparatorUnixWin()",,,,,,,,,,,,,,,,,,,,,,,,,,0,10,2,6,1,4,2,2,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testNormalizeUnixWin()",,,,,,,,,,,,,,,,,,,,,,,,,,0,10,2,6,1,4,2,2,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testNormalize_with_nullbytes()",,,,,,,,,,,,,,,,,,,,,,,,,,1,11,1,10,1,6,0,2,4,1,2,5,1,4,3,3,3,1,2,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testRemoveExtension()",,,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,15,1,13,0,2,1,0,13,14,1,13,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testSeparatorsToSystem()",,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,17,1,14,0,2,2,0,12,14,1,13,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testSeparatorsToUnix()",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,8,1,6,0,2,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsTestCase.testSeparatorsToWindows()",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,8,1,6,0,2,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.commons.io.FilenameUtilsWildcardTestCase",1,1,1,1,24,2,20,1,1,2,0,,0,1,,,,8,0,8,8,0,1,0,7,,218,29,176,29,146,13,,,,138,151,16,135,,,,,,3,3,3,1,,1,3,,0,0,0.07,10,10,10,8
Private Method,"org.apache.commons.io.FilenameUtilsWildcardTestCase.assertMatch(String,String,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsWildcardTestCase.testLocaleIndependence()",,,,,,,,,,,,,,,,,,,,,,,,,,2,28,3,25,13,18,0,7,3,0,10,15,7,8,3,3,3,1,0,,,,,0,,3,0,,,0.00,3,3,3,1
Public Method,"org.apache.commons.io.FilenameUtilsWildcardTestCase.testMatch()",,,,,,,,,,,,,,,,,,,,,,,,,,0,24,0,24,1,22,0,3,1,0,22,23,1,22,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsWildcardTestCase.testMatch2()",,,,,,,,,,,,,,,,,,,,,,,,,,0,45,11,34,1,32,0,1,1,0,32,33,1,32,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsWildcardTestCase.testMatchCaseSpecified()",,,,,,,,,,,,,,,,,,,,,,,,,,4,33,1,32,1,30,0,4,1,0,30,31,1,30,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsWildcardTestCase.testMatchOnSystem()",,,,,,,,,,,,,,,,,,,,,,,,,,1,22,0,22,1,20,0,4,1,0,20,21,1,20,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsWildcardTestCase.testSplitOnTokens()",,,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,12,1,10,0,2,1,0,10,11,1,10,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.FilenameUtilsWildcardTestCase.test_IO_246()",,,,,,,,,,,,,,,,,,,,,,,,,,0,26,3,14,1,12,9,1,1,0,12,13,1,12,1,1,1,1,0,,,,,0,,0,0,,,0.64,1,1,1,1
Public Class,"org.apache.commons.io.HexDump",3,3,4,1,27,0,14,11,1,0,0,,3,3,,,,1,0,4,4,0,2,0,2,,140,10,71,20,41,59,,,,35,50,16,34,,,,,,9,9,11,1,,1,3,,0,0,0.83,14,14,16,4
Public Constructor,"org.apache.commons.io.HexDump.HexDump()",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Private Static Method,"org.apache.commons.io.HexDump.dump(StringBuilder,byte)",,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,6,1,3,7,2,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,,1.17,2,2,2,1
Private Static Method,"org.apache.commons.io.HexDump.dump(StringBuilder,long)",,,,,,,,,,,,,,,,,,,,,,,,,,5,14,0,7,1,4,7,2,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,,1.00,2,2,2,1
Public Static Method,"org.apache.commons.io.HexDump.dump(byte[],long,OutputStream,int)",,,,,,,,,,,,,,,,,,,,,,,,,,7,75,3,42,7,29,30,9,76,2,23,32,7,25,9,9,11,1,2,,,,,0,,3,0,,,0.71,9,9,11,1
Public Class,"org.apache.commons.io.HexDumpTest",8,8,9,1,68,7,58,3,1,2,0,,0,0,,,,3,0,3,3,0,2,0,1,,215,24,179,21,143,12,,,,135,162,33,129,,,,,,23,23,23,1,,1,3,,0,0,0.07,26,26,27,3
Public Method,"org.apache.commons.io.HexDumpTest.testDump()",,,,,,,,,,,,,,,,,,,,,,,,,,2,189,19,161,12,136,9,10,320000,6,130,153,28,125,23,23,23,1,4,,,,,0,,3,0,,,0.06,23,23,23,1
Private Method,"org.apache.commons.io.HexDumpTest.toAscii(int)",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,7,2,4,0,1,2,0,3,5,2,3,2,2,3,1,0,,,,,0,,1,0,,,0.00,2,2,3,1
Private Method,"org.apache.commons.io.HexDumpTest.toHex(int)",,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,8,5,3,0,1,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Enum Type,"org.apache.commons.io.IOCase",1,1,1,1,11,0,4,7,1,2,0,,1,1,,,,13,5,14,14,1,1,0,12,,233,19,68,22,27,146,,,,25,45,20,25,,,,,,4,4,4,4,,1,3,,,,2.15,23,23,25,19
Constructor,"org.apache.commons.io.IOCase.IOCase(String,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,4,1,2,6,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,1.50,1,1,1,1
Public Method,"org.apache.commons.io.IOCase.checkCompareTo(String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,6,1,3,11,3,2,0,2,4,1,3,3,3,4,1,0,,,,,0,,1,0,,,1.83,3,3,4,1
Public Method,"org.apache.commons.io.IOCase.checkEndsWith(String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,7,15,0,4,2,2,11,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,,2.75,1,1,1,1
Public Method,"org.apache.commons.io.IOCase.checkEquals(String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,9,17,0,6,1,3,11,3,2,0,2,4,1,3,3,3,4,1,0,,,,,0,,1,0,,,1.83,3,3,4,1
Public Method,"org.apache.commons.io.IOCase.checkIndexOf(String,int,String)",,,,,,,,,,,,,,,,,,,,,,,,,,6,26,0,11,2,6,15,3,4,1,5,9,3,6,4,4,4,4,4,,,,,4,,3,4,,,1.36,4,4,4,4
Public Method,"org.apache.commons.io.IOCase.checkRegionMatches(String,int,String)",,,,,,,,,,,,,,,,,,,,,,,,,,8,15,0,3,1,1,12,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,4.00,1,1,1,1
Public Method,"org.apache.commons.io.IOCase.checkStartsWith(String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,8,14,0,3,1,1,11,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.67,1,1,1,1
Public Static Method,"org.apache.commons.io.IOCase.forName(String)",,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,10,1,4,7,4,3,0,2,6,2,4,3,3,3,3,3,,,,,3,,2,3,,,0.70,3,3,3,3
Public Method,"org.apache.commons.io.IOCase.getName()",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.commons.io.IOCase.isCaseSensitive()",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Private Method,"org.apache.commons.io.IOCase.readResolve()",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Method,"org.apache.commons.io.IOCase.toString()",,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.commons.io.IOCase.valueOf()",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.IOCase.values()",,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.commons.io.IOCaseTestCase",2,2,2,1,16,1,14,0,1,1,0,,0,1,,,,18,0,18,18,0,1,0,17,,349,45,287,41,232,17,,,,186,228,24,204,,,,,,7,7,7,1,,1,1,,0,0,0.06,42,42,42,18
Private Method,"org.apache.commons.io.IOCaseTestCase.serialize(IOCase)",,,,,,,,,,,,,,,,,,,,,,,,,,2,11,1,10,5,8,0,6,1,0,8,9,5,4,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_checkCompare_case()",,,,,,,,,,,,,,,,,,,,,,,,,,4,13,2,11,1,9,0,3,1,0,9,10,1,9,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_checkCompare_functionality()",,,,,,,,,,,,,,,,,,,,,,,,,,1,21,1,20,1,18,0,4,8,1,12,16,1,15,4,4,4,1,3,,,,,0,,1,0,,,0.00,4,4,4,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_checkEndsWith_case()",,,,,,,,,,,,,,,,,,,,,,,,,,4,10,2,8,1,6,0,4,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_checkEndsWith_functionality()",,,,,,,,,,,,,,,,,,,,,,,,,,1,24,1,23,1,21,0,4,8,1,15,19,1,18,4,4,4,1,3,,,,,0,,1,0,,,0.00,4,4,4,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_checkEquals_case()",,,,,,,,,,,,,,,,,,,,,,,,,,4,10,2,8,1,6,0,4,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_checkEquals_functionality()",,,,,,,,,,,,,,,,,,,,,,,,,,1,24,1,23,1,21,0,4,8,1,15,19,1,18,4,4,4,1,3,,,,,0,,1,0,,,0.00,4,4,4,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_checkIndexOf_case()",,,,,,,,,,,,,,,,,,,,,,,,,,4,10,2,8,1,6,0,2,1,0,6,7,1,6,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_checkIndexOf_functionality()",,,,,,,,,,,,,,,,,,,,,,,,,,1,51,6,40,1,38,5,3,8,1,32,36,1,35,4,4,4,1,3,,,,,0,,1,0,,,0.12,4,4,4,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_checkRegionMatches_case()",,,,,,,,,,,,,,,,,,,,,,,,,,4,10,2,8,1,6,0,4,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_checkRegionMatches_functionality()",,,,,,,,,,,,,,,,,,,,,,,,,,1,46,2,44,1,42,0,4,64,2,30,37,1,36,7,7,7,1,6,,,,,0,,1,0,,,0.00,7,7,7,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_checkStartsWith_case()",,,,,,,,,,,,,,,,,,,,,,,,,,4,10,2,8,1,6,0,4,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_checkStartsWith_functionality()",,,,,,,,,,,,,,,,,,,,,,,,,,1,24,1,23,1,21,0,4,8,1,15,19,1,18,4,4,4,1,3,,,,,0,,1,0,,,0.00,4,4,4,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_forName()",,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,13,1,11,0,3,4,1,7,10,1,9,3,3,3,1,2,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_getName()",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,3,0,2,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_isCaseSensitive()",,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_serialization()",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,3,0,2,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.IOCaseTestCase.test_toString()",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,3,0,2,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.commons.io.IOExceptionWithCause",1,1,1,1,14,0,3,11,1,0,1,,0,1,,,,2,0,2,2,0,0,0,2,,44,4,9,4,3,31,,,,3,6,4,2,,,,,,1,1,1,1,,2,0,,0,0,3.44,2,2,2,2
Public Constructor,"org.apache.commons.io.IOExceptionWithCause.IOExceptionWithCause(String,Throwable)",,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,3,1,1,12,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,4.00,1,1,1,1
Public Constructor,"org.apache.commons.io.IOExceptionWithCause.IOExceptionWithCause(Throwable)",,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,3,1,1,10,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.33,1,1,1,1
Public Class,"org.apache.commons.io.IOExceptionWithCauseTestCase",1,1,1,1,7,0,5,2,1,0,0,,0,0,,,,3,0,3,3,1,0,0,2,,33,4,19,10,9,10,,,,9,13,8,5,,,,,,1,1,1,1,,1,0,,0,0,0.53,3,3,3,3
Public Method,"org.apache.commons.io.IOExceptionWithCauseTestCase.testIOExceptionStringThrowable()",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,5,3,3,3,1,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,,0.60,1,1,1,1
Public Method,"org.apache.commons.io.IOExceptionWithCauseTestCase.testIOExceptionThrowable()",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,5,3,3,3,1,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,,0.60,1,1,1,1
Method,"org.apache.commons.io.IOExceptionWithCauseTestCase.validate(Throwable,Throwable,String)",,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.commons.io.IOUtils",1,1,1,1,22,0,6,15,1,4,0,,131,11,,,,1,2,132,132,0,0,0,132,,3240,174,856,282,407,2221,,,,302,542,216,326,,,,,,6,6,8,4,,1,2,,99,98,2.59,241,241,248,150
Public Constructor,"org.apache.commons.io.IOUtils.IOUtils()",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Static Method,"org.apache.commons.io.IOUtils.buffer(InputStream)",,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,7,1,4,11,1,2,0,2,4,1,3,3,3,3,1,0,,,,,0,,1,0,,,1.57,3,3,3,1
Public Static Method,"org.apache.commons.io.IOUtils.buffer(InputStream,int)",,,,,,,,,,,,,,,,,,,,,,,,,,3,18,0,7,1,4,12,1,2,0,2,4,1,3,3,3,3,1,0,,,,,0,,1,0,,,1.71,3,3,3,1
Public Static Method,"org.apache.commons.io.IOUtils.buffer(OutputStream)",,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,7,1,4,11,1,2,0,2,4,1,3,3,3,3,1,0,,,,,0,,1,0,,,1.57,3,3,3,1
