Kind,Name,AvgLineCode,Cyclomatic,PercentLackOfCohesionModified,PercentLackOfCohesion,SumCyclomatic,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Abstract Method,org.apache.commons.pool2.impl.GenericKeyedObjectPoolMXBean.getNumActive(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericKeyedObjectPoolMXBean.getNumActivePerKey(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericKeyedObjectPoolMXBean.getNumIdle(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericKeyedObjectPoolMXBean.getNumTestsPerEvictionRun(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericKeyedObjectPoolMXBean.getNumWaiters(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericKeyedObjectPoolMXBean.getNumWaitersByKey(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericKeyedObjectPoolMXBean.getReturnedCount(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericKeyedObjectPoolMXBean.getTestOnBorrow(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericKeyedObjectPoolMXBean.getTestOnCreate(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,5,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericKeyedObjectPoolMXBean.getTestOnReturn(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericKeyedObjectPoolMXBean.getTestWhileIdle(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericKeyedObjectPoolMXBean.getTimeBetweenEvictionRunsMillis(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericKeyedObjectPoolMXBean.isClosed(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericKeyedObjectPoolMXBean.listAllObjects(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Public Generic Class,org.apache.commons.pool2.impl.GenericObjectPool,14,,60,84,125,3,3,3,1,27,1,11,4,15,0,,0,1,,,,38,10,38,105,1,6,1,30,,1177,96,601,132,395,482,,,,261,394,101,293,,,,,20,20,26,6,,3,7,,0.8,125,148,53
Public Constructor,org.apache.commons.pool2.impl.GenericObjectPool.GenericObjectPool(PooledObjectFactory<T>),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,33,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,2.33,1,1,1
Public Constructor,"org.apache.commons.pool2.impl.GenericObjectPool.GenericObjectPool(PooledObjectFactory<T>,GenericObjectPoolConfig<T>)",,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,14,26,4,11,2,7,12,9,2,0,6,8,1,7,2,2,1,0,,,,,0,,1,0,1.09,2,2,1
Public Constructor,"org.apache.commons.pool2.impl.GenericObjectPool.GenericObjectPool(PooledObjectFactory<T>,GenericObjectPoolConfig<T>,AbandonedConfig)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,9,18,0,5,2,2,13,3,1,0,2,3,1,2,1,1,1,0,,,,,0,,0,0,2.6,1,1,1
TypeVariable,org.apache.commons.pool2.impl.GenericObjectPool.T,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,0,0,0,0,,1,0,,0,0,0,0
Private Method,org.apache.commons.pool2.impl.GenericObjectPool.addIdleObject(PooledObject<T>),,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4,19,0,10,1,6,9,4,3,0,3,6,1,5,3,3,1,1,,,,,0,,2,0,0.9,3,3,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.addObject(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,11,16,0,9,2,6,7,3,2,0,4,6,2,4,2,2,1,0,,,,,0,,1,0,0.78,2,2,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,61,10,0,3,1,1,7,3,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,2.33,1,1,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(long),,20,,,20,,,,,,,,,,,,,,,,,,,,,,,,,12,148,8,87,12,65,53,24,5378,4,35,55,10,45,20,26,1,6,,,,,0,,5,0,0.61,20,26,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.clear(),,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,30,1,11,2,7,18,3,3,0,4,7,2,5,3,3,1,1,,,,,0,,2,0,1.64,3,3,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.close(),,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,16,33,5,15,1,10,13,6,3,0,7,11,1,10,3,3,3,2,,,,,2,,1,2,0.87,3,3,3
Private Method,org.apache.commons.pool2.impl.GenericObjectPool.create(),,10,,,10,,,,,,,,,,,,,,,,,,,,,,,,,14,91,7,55,8,41,29,19,98,2,25,37,8,29,10,13,1,4,,,,,0,,3,0,0.53,10,13,1
Private Method,org.apache.commons.pool2.impl.GenericObjectPool.destroy(PooledObject<T>),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,11,28,1,15,2,11,12,12,2,0,8,11,2,9,2,3,1,0,,,,,0,,1,0,0.8,2,3,1
Private Method,"org.apache.commons.pool2.impl.GenericObjectPool.ensureIdle(int,boolean)",,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,6,38,1,19,2,12,18,8,11,1,6,12,2,10,6,9,4,4,,,,,4,,2,3,0.95,6,9,4
Method,org.apache.commons.pool2.impl.GenericObjectPool.ensureMinIdle(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.evict(),,16,,,16,,,,,,,,,,,,,,,,,,,,,,,,,15,105,9,76,9,57,20,25,614,3,34,51,9,42,16,18,6,14,,,,,12,,7,9,0.26,16,18,6
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.getFactory(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,2,1,1,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.getFactoryType(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,8,20,0,13,4,9,7,7,2,0,8,10,3,7,2,2,1,0,,,,,0,,1,0,0.54,2,2,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.getLogAbandoned(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,4,2,2,8,2,1,0,2,3,2,1,1,2,1,0,,,,,0,,0,0,2,1,2,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.getMaxIdle(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,17,0,3,1,1,14,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,4.67,1,1,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.getMinIdle(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,5,24,0,7,2,4,17,2,2,0,3,5,2,3,2,2,1,1,,,,,0,,1,0,2.43,2,2,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.getNumActive(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,18,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.getNumIdle(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,26,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Private Method,org.apache.commons.pool2.impl.GenericObjectPool.getNumTests(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,8,2,5,6,6,2,0,3,5,2,3,2,2,1,1,,,,,0,,1,0,0.75,2,2,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.getNumWaiters(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,14,0,6,1,3,8,3,2,0,2,4,1,3,2,2,1,1,,,,,0,,1,0,1.33,2,2,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.getRemoveAbandonedOnBorrow(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,4,2,2,9,2,1,0,2,3,2,1,1,2,1,0,,,,,0,,0,0,2.25,1,2,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.getRemoveAbandonedOnMaintenance(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,4,2,2,8,2,1,0,2,3,2,1,1,2,1,0,,,,,0,,0,0,2,1,2,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.getRemoveAbandonedTimeout(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,4,2,2,9,2,1,0,2,3,2,1,2,2,1,0,,,,,0,,0,0,2.25,2,2,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.invalidateObject(T),,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,6,27,0,16,2,10,11,6,5,1,5,10,2,8,4,4,3,2,,,,,2,,2,2,0.69,4,4,3
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.isAbandonedConfig(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,2,1,1,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.listAllObjects(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,5,20,0,8,3,4,12,5,2,0,3,6,3,3,2,2,1,0,,,,,0,,1,0,1.5,2,2,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.preparePool(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,6,1,3,7,2,2,0,2,4,1,3,2,2,1,1,,,,,0,,1,0,1.17,2,2,1
Private Method,org.apache.commons.pool2.impl.GenericObjectPool.removeAbandoned(AbandonedConfig),,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,6,38,1,29,9,20,8,16,15,1,12,19,8,11,6,7,1,1,,,,,0,,2,0,0.28,6,7,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.returnObject(T),,14,,,14,,,,,,,,,,,,,,,,,,,,,,,,,56,92,7,65,4,50,21,20,22,1,27,41,4,37,14,17,4,11,,,,,3,,2,3,0.32,14,17,4
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.setAbandonedConfig(AbandonedConfig),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,5,21,0,14,1,11,7,15,2,0,9,11,1,10,2,2,1,1,,,,,0,,1,0,0.5,2,2,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.setConfig(GenericObjectPoolConfig<T>),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,6,1,4,7,7,1,0,4,5,1,4,1,1,1,0,,,,,0,,0,0,1.17,1,1,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.setMaxIdle(int),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,23,19,0,3,1,1,16,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,5.33,1,1,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.setMinIdle(int),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,9,21,0,3,1,1,18,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,6,1,1,1
Protected Method,org.apache.commons.pool2.impl.GenericObjectPool.toStringAppendFields(StringBuilder),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,9,19,0,19,1,17,0,2,1,0,17,18,1,17,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPool.use(T),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,3,4,0,4,2,0,3,5,3,2,2,3,1,0,,,,,0,,1,0,0,2,3,1
Public Generic Class,org.apache.commons.pool2.impl.GenericObjectPoolConfig,4,,62,62,9,1,1,1,1,11,0,6,1,0,0,,0,3,,,,8,3,8,47,0,0,1,7,,140,17,45,18,23,79,,,,21,31,15,16,,,,,2,2,2,1,,3,1,,1.76,9,9,8
TypeVariable,org.apache.commons.pool2.impl.GenericObjectPoolConfig.T,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,0,0,0,0,,1,0,,0,0,0,0
Public Method,org.apache.commons.pool2.impl.GenericObjectPoolConfig.clone(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,1,4,1,2,2,0,2,4,1,3,2,2,1,1,,,,,0,,1,0,0.14,2,2,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPoolConfig.getMaxIdle(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,3,1,1,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPoolConfig.getMaxTotal(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,3,1,1,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPoolConfig.getMinIdle(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,3,1,1,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPoolConfig.setMaxIdle(int),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,5,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,3,1,1,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPoolConfig.setMaxTotal(int),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,3,1,1,1
Public Method,org.apache.commons.pool2.impl.GenericObjectPoolConfig.setMinIdle(int),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,3,1,1,1
Protected Method,org.apache.commons.pool2.impl.GenericObjectPoolConfig.toStringAppendFields(StringBuilder),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,9,1,7,0,2,1,0,7,8,1,7,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Interface,org.apache.commons.pool2.impl.GenericObjectPoolMXBean,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,,,,36,0,36,36,36,0,0,0,,225,39,38,37,0,148,,,,36,37,37,0,,,,,0,0,0,0,,0,0,,3.89,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getBlockWhenExhausted(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getBorrowedCount(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getCreatedCount(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getCreationStackTrace(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getDestroyedByBorrowValidationCount(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getDestroyedByEvictorCount(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getDestroyedCount(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getFactoryType(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getFairness(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getLifo(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getLogAbandoned(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getMaxBorrowWaitTimeMillis(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getMaxIdle(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getMaxTotal(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getMaxWaitMillis(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getMeanActiveTimeMillis(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getMeanBorrowWaitTimeMillis(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getMeanIdleTimeMillis(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getMinEvictableIdleTimeMillis(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getMinIdle(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getNumActive(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getNumIdle(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getNumTestsPerEvictionRun(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getNumWaiters(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getRemoveAbandonedOnBorrow(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getRemoveAbandonedOnMaintenance(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getRemoveAbandonedTimeout(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getReturnedCount(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getTestOnBorrow(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getTestOnCreate(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,5,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getTestOnReturn(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getTestWhileIdle(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.getTimeBetweenEvictionRunsMillis(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.isAbandonedConfig(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.isClosed(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
Abstract Method,org.apache.commons.pool2.impl.GenericObjectPoolMXBean.listAllObjects(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,4,0,0,0
